sector;Institución;Código Institución;RUT Unidad de Compra;Código Unidad de Compra;Unidad de Compra;Región Unidad de Compra
Municipalidades;I MUNICIPALIDAD DE LA FLORIDA;86766;69.070.700-4;3369;DEPARTAMENTO DE ADQUISICIONES ;Metropolitana
Municipalidades;I MUNICIPALIDAD DE LA FLORIDA;86766;69.070.700-4;3370;SECRETARIA DE PLANIFICACION;Metropolitana
Municipalidades;I MUNICIPALIDAD DE LA FLORIDA;86766;69.070.700-4;826098;SERVICIO BIENESTAR;Metropolitana
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;69.030.200-4;3372;DEPARTAMENTO DE ABASTECIMIENTO;Atacama
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;69.030.200-4;3373;DEPARTAMENTO DE ADQUISICIONES DASM;Atacama
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;69.030.200-4;3374;DEPARTAMENTO DE ADQUISICIONES DAEM;Atacama
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;69.030.200-4;5546;SECPLA;Atacama
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;60.903.021-0;5959;LICEO JOSE ANTONIO CARVAJAL;Atacama
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;60.922.277-8;6058;LICEO DE MUSICA COPIAPO;Atacama
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;69.030.200-4;756546;FONDOS SEP;Atacama
Municipalidades;I MUNICIPALIDAD DE COPIAPO;86872;69.030.200-4;807977;LICEO MERCEDES FRITIS M.;Atacama
Municipalidades;I MUNICIPALIDAD DE CALAMA;86917;69.020.200-K;3375;IMUNI_CALAMA;Antofagasta
Municipalidades;I MUNICIPALIDAD DE CALAMA;86917;69.020.200-K;3376;SECPLAC;Antofagasta
Municipalidades;I MUNICIPALIDAD DE CALAMA;86917;69.020.200-K;3377;ADQUISICIONES;Antofagasta
Municipalidades;I MUNICIPALIDAD DE CALAMA;86917;61.606.207-7;3378;CEMENTERIO MUNICIPAL;Antofagasta
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;3379;MUNICIPALIDAD DE PUCON;Araucanía
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;3380;DAEM;Araucanía
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;3381;DEPARTAMENTO DE SALUD;Araucanía
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;3382;LICEO DE HOTELERÍA Y TURISMO;Araucanía
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;6077;ESC. LOS ARRAYANES;Araucanía
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;6149;ESCUELA G-783 VILLA SAN PEDRO;Araucanía
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;6151;ESCUELA G-778 EL CLARO;Araucanía
Municipalidades;I MUNICIPALIDAD DE PUCON;86943;69.191.600-6;6156;ESCUELA CARLOS HOLZAPFEL;Araucanía
Municipalidades;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;87104;69.254.900-7;3384;SECRETARIA DE PLANIFICACIÓN;Metropolitana
Municipalidades;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;87104;69.254.900-7;3385;DEPARTAMENTO DE ADQUISICIONES;Metropolitana
Municipalidades;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;87104;69.254.900-7;3386;DEPARTAMENTO DE EDUCACION MUNICIPAL;Metropolitana
Municipalidades;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;87104;69.254.900-7;3387;DIRECCION DE SALUD;Metropolitana
Municipalidades;I MUNICIPALIDAD DE RANCAGUA;87167;69.080.100-0;3393;SECCION ADQUISICIONES;Lib. Gral. Bdo. O'Higgins
Municipalidades;I MUNICIPALIDAD DE RANCAGUA;87167;69.080.100-0;3394;DEPARTAMENTO DE ESTUDIOS Y PROYECTOS;Lib. Gral. Bdo. O'Higgins
Municipalidades;I MUNICIPALIDAD DE PENALOLEN;87172;69.254.000-k;3395;I.MUNICIPALIDAD DE PEÑALOLEN;Metropolitana
Municipalidades;I MUNICIPALIDAD DE IQUIQUE;87175;69.010.300-1;3396;IMUNI_IQUIQUE ADQUISICIONES;Tarapacá
Municipalidades;I MUNICIPALIDAD DE IQUIQUE;87175;69.010.300-1;3397;SECRETARIA COMUNAL DE PLANIFICACION;Tarapacá
Municipalidades;I MUNICIPALIDAD DE IQUIQUE;87175;69.010.300-1;744582;DIRECCION DE DESARROLLO COMUNITARIO;Tarapacá
Municipalidades;I MUNICIPALIDAD DE RENCA;87185;69.071.200-8;3399;IMUNI_RENCA ADQUISICIONES;Metropolitana
Municipalidades;I MUNICIPALIDAD DE RENCA;87185;69.071.200-8;5870;SECPLAN;Metropolitana
Municipalidades;I MUNICIPALIDAD DE LOS ANGELES;87187;69.170.100-K;3400;IMUNI_LOSANGELES ADQUISICIONES;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE LOS ANGELES;87187;69.170.101-8;3401;MUNICIPALIDAD DE LOS ANGELES - EDUCACION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE LOS ANGELES;87187;69.170.102-6;3402;MUNICIPALIDAD DE LOS ANGELES - SALUD;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE LOS ANGELES;87187;69.170.103-4;3403;MUNICIPALIDAD DE LOS ANGELES - CEMENTERIO;Bío-Bío
Municipalidades;I. MUNICIPALIDAD DE LO PRADO;87373;69.254.100-6;3404;IMUNI_LOPRADO ADQUISICIONES;Metropolitana
Municipalidades;I. MUNICIPALIDAD DE LO PRADO;87373;69.254.100-6;3405;SECRETARIA PLANIFICACION COMUNAL;Metropolitana
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-k;1063796;DIRECCION DE GESTION DEL RIESGO Y EMERGENCIAS;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;1067526;DIRECCIÓN GESTION ADMINISTRATIVA;Ñuble
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3407;IMUNI_CONCEPCION ADQUISICIONES;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3408;DIDECO MUNICIPALIDAD DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3409;CONSTRUCCIONES MUNICIPALIDAD DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3410;INFORMATICA MUNICIPALIDAD DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3411;COMUNICACIONES MUNICIPALIDAD DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;65.317.810-7;3412;DIRECCION DE EDUCACION MUNICIPAL DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.256.900-8;3413;DIRECCION DE SALUD MUNICIPAL DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3659;TRANSITO MUNICIPALIDAD DE CONCEPCIÓN;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3660;ASEO MUNICIPALIDAD DE CONCEPCIÓN;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;3661;DIRECCION ADMINISTRATIVA MUNICIPALIDAD DE CONCEPCIÓN;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;5614;ALCALDIA MUNICIPALIDAD DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-K;5901;SECPLAN MUNICIPALIDAD DE CONCEPCION;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-k;748891;DIRECCION MEDIO AMBIENTE;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-k;748902;DIRECCION PROTECCION CIVIL;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE CONCEPCION;87382;69.150.400-k;972135;BIENESTAR;Bío-Bío
Municipalidades;I MUNICIPALIDAD DE PUENTE ALTO;87388;69.072.100-7;3414;IMUNI_PTEALTO ADQUISICIONES;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PUENTE ALTO;87388;69.072.100-7;3415;SECPLAC;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PUENTE ALTO;87388;65.886.340-1;988298;SERVICIO DE BIENESTAR DEL PERSONAL CMPA;Metropolitana
Municipalidades;I MUNICIPALIDAD DE VINA DEL MAR;87399;69.061.000-0;3416;I MUNICIPALIDAD DE VINA DEL MAR;Valparaíso
Municipalidades;I MUNICIPALIDAD DE VINA DEL MAR;87399;69.061.000-0;4849;SECPLA;Valparaíso
Municipalidades;ILUSTRE MUNICIPALIDAD DE VALPARAISO;87402;69.060.900-2;3418;SECRETARIA COMUNAL Y PLANIFICACION  ;Valparaíso
Municipalidades;ILUSTRE MUNICIPALIDAD DE VALPARAISO;87402;69.060.900-2;3419;DEPARTAMENTO DE ADQUISICIONES;Valparaíso
Municipalidades;I. MUNICIPALIDAD DE QUILPUE;87633;69.061.300-K;3420;I. MUNICIPALIDAD DE QUILPUE;Valparaíso
Municipalidades;I. MUNICIPALIDAD DE QUILPUE;87633;69.061.300-K;5328;SECRETARIA COMUNAL DE PLANIFICACIÓN;Valparaíso
Municipalidades;I MUNICIPALIDAD DE ANTOFAGASTA;87653;69.020.300-6;3421;I MUNICIPALIDAD DE ANTOFAGASTA - FINANZAS;Antofagasta
Municipalidades;I MUNICIPALIDAD DE ANTOFAGASTA;87653;69.020.300-6;3422;IMUNI_ANTOFAGASTA GESTION.SECOPLAN;Antofagasta
Municipalidades;I MUNICIPALIDAD DE ANTOFAGASTA;87653;69.020.300-6;3594;CEMENTERIO_ANTOFAGASTA;Antofagasta
Municipalidades;I MUNICIPALIDAD ESTACION CENTRAL;87824;69.254.300-9;1195999;DEPARTAMENTO DE EDUCACION MUNICIPAL;Metropolitana
Municipalidades;I MUNICIPALIDAD ESTACION CENTRAL;87824;69.254.300-9;3424;IMUNI_ESTCENTRAL ADQUISICIONES;Metropolitana
Municipalidades;I MUNICIPALIDAD ESTACION CENTRAL;87824;69.254.300-9;3425;DIRECCION DE DESARROLLO COMUNITARIO;Metropolitana
Municipalidades;I MUNICIPALIDAD ESTACION CENTRAL;87824;69.254.300-9;3426;SECRETARIA COMUNAL DE PLANIFICACION;Metropolitana
Municipalidades;I MUNICIPALIDAD ESTACION CENTRAL;87824;69.254.300-9;3427;CENTRO DE SALUD;Metropolitana
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;1067515;EDUCACIÓN - JARDINES VTF;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3428;IMUNI_CURICOADQUISICIONES;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3431;MUNICIPALIDAD DE CURICÓ - SECPLAC;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3432;MUNICIPALIDAD DE CURICÓ - EDUCACIÓN - ADQUISICIONES;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3433;MUNICIPALIDAD DE CURICÓ - EDUCACIÓN - FINANZAS;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3434;CURICÓ - EDUCACIÓN - JURIDICO;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3436;SALUD - FARMACIA;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3437;SALUD - ADQUISICIONES;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3541;ESCUELA PADRE ALBERTO HURTADO;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;3542;LICEO FERNANDO LAZCANO;Maule
Municipalidades;I MUNICIPALIDAD DE CURICO;87838;69.100.100-8;721050;LICEO LUIS CRUZ MARTINEZ;Maule
Municipalidades;I. MUNICIPALIDAD DE COQUIMBO;87901;69.040.300-5;3438;IMUNI_COQUIMBO;Coquimbo
Municipalidades;I. MUNICIPALIDAD DE COQUIMBO;87901;69.040.300-5;3440;DEPARTAMENTO DE SALUD;Coquimbo
Municipalidades;ILUSTRE MUNICIPALIDAD DE LA SERENA;87976;69.040.100-2;3442;DEPARTAMENTO DE ADQUISICIONES;Coquimbo
Municipalidades;ILUSTRE MUNICIPALIDAD DE LA SERENA;87976;69.040.100-2;5213;SECRETARIA COMUNAL DE PLANIFICACION;Coquimbo
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;88075;69.071.000-5;3445;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;Metropolitana
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;88075;69.071.000-5;3446;DEPARTAMENTO DE EDUCACIÓN MUNICIPAL;Metropolitana
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;88075;69.071.000-5;3447;SECRETARIA COMUNAL DE PLANIFICACIÓN;Metropolitana
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;88075;69.071.000-5;517907;DIDECO DIRECCION DESARROLLO COMUNITARIO;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;1033392;DIRECCIÓN DE PERSONAS - SECCIÓN BIENESTAR;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;1053275;DIRECCIÓN DE INFRAESTRUCTURA MUNICIPAL;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;1056854;DIRECCIÓN DE TECNOLOGÍA ;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;3449;DIRECCIÓN EMERGENCIAS COMUNALES;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;3450;DIRECCIÓN DE ASEO ORNATO Y MANTENCION;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;3452;DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;3454;DIRECCIÓN DE DESARROLLO COMUNITARIO;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;3455;DIRECCIÓN DE OBRAS;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;3482;DIRECCIÓN DE SECPLA;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PROVIDENCIA;88102;69.070.300-9;3905;DIRECCIÓN DE TRANSITO;Metropolitana
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;296963;ESCUELA REPUBLICA ARGENTINA;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3456;IMUNI_QUILLOTA ADQUISICIONES;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3457;FINANZAS DIDECO;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3817;SECRETARIA COMUNAL DE PLANIFICACION;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.260.400-8;3818;DEPARTAMENTO DE SALUD;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;61.930.600-7;3819;DEPARTAMENTO DE EDUCACION MUNICIPAL;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3820;LICEO SANTIAGO ESCUTI ORREGO;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3821;LICEO DE NIÑAS A-13;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3822;LICEO COMERCIAL DE QUILLOTA;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3823;LICEO AGRICOLA QUILLOTA;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3824;ESCUELA DE NIÑAS CANADA;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3825;ESCUELA ABRHAN LINCOL;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3827;ESCUELA REPUBLICA DE MEXICO;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3829;CENTRO INTEGRAL DE ADULTOS;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3830;ESCUELA ABEL GUERRERO AGUIRRE;Valparaíso
Municipalidades;I MUNICIPALIDAD DE QUILLOTA;88203;69.060.100-1;3837;ESCUELA NUESTRO MUNDO;Valparaíso
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.270.200-k;1069417;DIRECCIÓN  DE SALUD MUNICIPAL CHILLÁN;Maule
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.140.900-7;3459;IMUNI_CHILLAN ADQUISICIONES;Ñuble
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.140.900-7;3462;DEPARTAMENTO DE SALUD MUNICIPALIDAD CHILLAN;Ñuble
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.140.900-7;3463;DEPTO. EDUCACION MUNICIPALIDAD DE CHILLAN;Ñuble
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.140.900-7;3466;LICEO A-7 NARCISO TONDREAU;Ñuble
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.140.900-7;3468;LICEO A-6 MARTA BRUNETT;Ñuble
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.140.900-7;3471;LICEO B-12 MARTIN RUIZ DE GAMBOA;Ñuble
Municipalidades;I MUNICIPALIDAD DE CHILLAN;88254;69.140.900-7;3473;CEMENTERIO MUNICIPAL DE CHILLÁN;Ñuble
Municipalidades;I MUNICIPALIDAD DE QUILICURA;88313;69.071.300-4;3474;IMUNI_QUILICURA ADQUISICIONES;Metropolitana
Municipalidades;I MUNICIPALIDAD DE QUILICURA;88313;69.071.300-4;3475;DEPARTAMENTO COMPRAS PÚBLICAS;Metropolitana
Municipalidades;I MUNICIPALIDAD DE QUILICURA;88313;69.071.301-2;3476;ADQUISICIONES DESAM;Metropolitana
Municipalidades;I MUNICIPALIDAD DE QUILICURA;88313;69.071.302-0;3477;ADQUISICIONES DEM;Metropolitana
Municipalidades;I MUNICIPALIDAD DE RIO CLARO;89591;69.110.700-0;3494;ILUSTRE MUNICIPALIDAD DE RIO CLARO;Maule
Municipalidades;I MUNICIPALIDAD DE RIO CLARO;89591;69.110.700-0;3495;DIRECCION DE OBRAS MUNICIPALES;Maule
Municipalidades;I MUNICIPALIDAD DE RIO CLARO;89591;69.110.700-0;3496;DIRECCION DE ADMINISTRACION EDUCACIONAL MUNICIPAL;Maule
Municipalidades;I MUNICIPALIDAD DE RIO CLARO;89591;69.110.700-0;3497;DIRECCION DE SALUD MUNICIPAL;Maule
Municipalidades;I MUNICIPALIDAD DE RIO CLARO;89591;69.110.700-0;4850;LICEO AGROINDUSTRIAL RIO CLARO;Maule
Municipalidades;I MUNICIPALIDAD DE RIO CLARO;89591;69.110.700-0;677124;ASOCIACION DE MUNICIPALIDADES REGION DEL MAULE;Maule
Municipalidades;I MUNICIPALIDAD DE RIO CLARO;89591;69.110.700-0;840405;SECPLAN;Maule
Municipalidades;I MUNICIPALIDAD DE PADRE LAS CASAS;90886;61.955.000-5;3537;MUNICIPALIDAD DE PADRE LAS CASAS;Araucanía
Municipalidades;I MUNICIPALIDAD DE PADRE LAS CASAS;90886;61.955.000-5;3538;MUNICIPALIDAD DE PADRE LAS CASAS  EDUCACION;Araucanía
Municipalidades;I MUNICIPALIDAD DE PADRE LAS CASAS;90886;61.955.000-5;3539;MUNICIPALIDAD DE PADRE LAS CASAS  SALUD;Araucanía
Municipalidades;I MUNICIPALIDAD DE PADRE LAS CASAS;90886;61.955.000-5;579146;JARDINES INFANTILES;Araucanía
Municipalidades;I MUNICIPALIDAD DE PADRE LAS CASAS;90886;61.955.000-5;588863;CEMENTERIO PLC;Araucanía
Municipalidades;I MUNICIPALIDAD DE CHEPICA;92414;69.090.700-3;3555;ADQUISICIONES;Lib. Gral. Bdo. O'Higgins
Municipalidades;I MUNICIPALIDAD DE CHEPICA;92414;69.090.700-3;3556;DEPTO. DE SALUD;Lib. Gral. Bdo. O'Higgins
Municipalidades;I MUNICIPALIDAD DE CHEPICA;92414;69.090.700-3;3557;DEPTO. DE EDUCACION;Lib. Gral. Bdo. O'Higgins
Municipalidades;I MUNICIPALIDAD DE CHEPICA;92414;65.948.810-8;602515;LICEO MUNICIPAL DE CHEPICA;Lib. Gral. Bdo. O'Higgins
Municipalidades;I MUNICIPALIDAD DE CHEPICA;92414;60.922.700-1;6056;LICEO MUNICIPAL;Lib. Gral. Bdo. O'Higgins
Municipalidades;I MUNICIPALIDAD DE CHEPICA;92414;60.922.706-0;6096;ESCUELA F-320 AUQUINCO LUIS ATHAS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;SUPERINTENDENCIA DE PENSIONES;93096;60.818.000-1;3571;SUPERINTENDENCIA DE PENSIONES;Metropolitana
Gob. Central, Universidades;SUPERINTENDENCIA DE PENSIONES;93096;60.818.000-1;670784;SERVICIO DE BIENESTAR;Metropolitana
Municipalidades;I MUNICIPALIDAD DE MAIPU;93619;69.070.900-7;3574;I. MUNI  MAIPU  DEPARTAMENTO DE ADQUISICIONES;Metropolitana
Municipalidades;I MUNICIPALIDAD DE MAIPU;93619;69.070.900-7;3759;UNIDADES DE LICITACIONES- SECPLA;Metropolitana
Municipalidades;I MUNICIPALIDAD DE SAN CLEMENTE;93774;69.110.500-8;3575;I. MUNICIPALIDAD DE SAN CLEMENTE;Maule
Municipalidades;I MUNICIPALIDAD DE SAN CLEMENTE;93774;69.110.500-8;5317;DEPARTAMENTO SALUD MUNICIPALIDAD DE SAN CLEMENTE;Maule
Municipalidades;I MUNICIPALIDAD DE SAN CLEMENTE;93774;69.110.500-8;5320;DEPARTAMENTO EDUCACION MUNICIPALIDAD DE SAN CLEMENTE;Maule
Municipalidades;I MUNICIPALIDAD DE SAN CLEMENTE;93774;69.110.500-8;5337;LICEO MUNICIPALIDAD DE SAN CLEMENTE;Maule
Municipalidades;I MUNICIPALIDAD DE SAN CLEMENTE;93774;69.110.500-8;5367;UNIDAD DE COMPRAS MUNICIPALES;Maule
Municipalidades;ILUSTRE MUNICIPALIDAD DE POZO ALMONTE;94315;83.017.500-8;3582;IMUNI_POZOALMONTE  ADQUISICIONES;Tarapacá
Municipalidades;I MUNICIPALIDAD DE CONCON;94458;73.568.600-3;3585;I.MUNICIPALIDAD DE CONCON;Valparaíso
Municipalidades;I MUNICIPALIDAD DE CONCON;94458;73.568.600-3;3588;SECPLAC;Valparaíso
Municipalidades;I MUNICIPALIDAD DE CONCON;94458;73.568.600-3;3589;DEPARTAMENTO DE SALUD;Valparaíso
Municipalidades;I MUNICIPALIDAD DE CONCON;94458;73.568.600-3;3590;DEPARTAMENTO DE EDUCACION ;Valparaíso
Municipalidades;I MUNICIPALIDAD DE PARRAL;94459;69.130.700-K;3586;ADQUISICIONES;Maule
Municipalidades;I MUNICIPALIDAD DE PARRAL;94459;69.130.700-K;3591;SECPLAN;Maule
Municipalidades;I MUNICIPALIDAD DE PARRAL;94459;69.130.700-K;5078;DEPARTAMENTO DE EDUCACION;Maule
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;1075718;26 FACULTAD DE CIENCIAS SOCIALES;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;1080149;27 ORGANISMO CENTRAL-DAL;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;287035;13 CAMPUS - SAN FELIPE;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;294321;12 CAMPUS-SANTIAGO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;306240;21 ORGANISMO CENTRAL-DIR.EXTEN Y COMUNICACIONES;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;3596;16 ORGANISMO CENTRAL-PASAJES;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;534615;18 ORGANISMO CENTRAL-SIBUVAL;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5808;02 FACULTAD DE CIENCIAS ECONÓMICAS;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5809;04 FACULTAD DE MEDICINA;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5810;11 FACULTAD DE HUMANIDADES;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5904;09 FACULTAD DE CIENCIAS;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5907;06 FACULTAD DE DERECHO Y CS SOCIALES;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5918;05 FACULTAD DE ODONTOLOGÍA;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5947;10 FACULTAD DE CIENCIAS DEL MAR;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5948;08 FACULTAD DE ARQUITECTURA;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;5949;07 FACULTAD DE FARMACIA;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;6106;17 ORGANISMO CENTRAL-PLANTA FISICA;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;6125;01 ORGANISMO CENTRAL-RECTORIA-PRORRECTORIA;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;633470;03 FACULTAD DE INGENIERÍA;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;6539;22 ORGANISMO CENTRAL-DIR. INVESTIGACION;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;859378;14 CONVENIO DESEMPEÑO - PROYECTOS;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;882826;19 ORGANISMO CENTRAL-CONVENIOS TRANSVERSALES;Valparaíso
Gob. Central, Universidades;UNIVERSIDAD DE VALPARAISO;96996;60.921.000-1;903556;15 ADMINISTRACIÓN DE CAMPUS;Valparaíso
